"page","url","domain","path","queryParams","method","status","mimeType","responseSize"
"https://nytimes.com","https://static01.nyt.com/images/2023/04/05/podcasts/ezra-klein-album-art/ezra-klein-album-art-thumbLarge-v3.png","static01.nyt.com","/images/2023/04/05/podcasts/ezra-klein-album-art/ezra-klein-album-art-thumbLarge-v3.png","","GET",200,"image/png",37760
"https://nytimes.com","https://static01.nyt.com/images/2011/05/20/multimedia/music-popcast/music-popcast-thumbLarge-v3.jpg?quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2011/05/20/multimedia/music-popcast/music-popcast-thumbLarge-v3.jpg","quality=75&auto=webp&disable=upscale","GET",200,"image/webp",3828
"https://nytimes.com","https://static01.nyt.com/images/2023/11/27/opinion/the-opinions-art/the-opinions-art-thumbLarge.jpg","static01.nyt.com","/images/2023/11/27/opinion/the-opinions-art/the-opinions-art-thumbLarge.jpg","","GET",200,"image/jpeg",9909
"https://nytimes.com","https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.0f4aea3d462cdb64748629efcbbf36bc.woff2","g1.nyt.com","/fonts/family/franklin/franklin-normal-500.0f4aea3d462cdb64748629efcbbf36bc.woff2","","GET",200,"application/octet-stream",19816
"https://nytimes.com","https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.91eaf6b5642463af4091160b4bbfdfcb.woff2","g1.nyt.com","/fonts/family/franklin/franklin-normal-700.91eaf6b5642463af4091160b4bbfdfcb.woff2","","GET",200,"application/octet-stream",20276
"https://nytimes.com","https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-700.530cfb72378419eedb60da7e266ad5f1.woff2","g1.nyt.com","/fonts/family/cheltenham/cheltenham-normal-700.530cfb72378419eedb60da7e266ad5f1.woff2","","GET",200,"application/octet-stream",28276
"https://nytimes.com","https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.6131cd77b6e216c7693ed925f4309ffc.woff2","g1.nyt.com","/fonts/family/imperial/imperial-normal-400.6131cd77b6e216c7693ed925f4309ffc.woff2","","GET",200,"application/octet-stream",26504
"https://nytimes.com","https://g1.nyt.com/fonts/family/franklin/franklin-normal-600.75739ac267f076931c6da9740386ee6b.woff2","g1.nyt.com","/fonts/family/franklin/franklin-normal-600.75739ac267f076931c6da9740386ee6b.woff2","","GET",200,"application/octet-stream",20196
"https://nytimes.com","https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2","g1.nyt.com","/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2","","GET",200,"binary/octet-stream",24184
"https://nytimes.com","https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2","g1.nyt.com","/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2","","GET",200,"binary/octet-stream",23704
"https://nytimes.com","https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2","g1.nyt.com","/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2","","GET",200,"application/octet-stream",27260
"https://nytimes.com","https://a.et.nytimes.com/track","a.et.nytimes.com","/track","","POST",200,"unknown",0
"https://nytimes.com","https://als-svc.nytimes.com/als?uri=https%3A%2F%2Fwww.nytimes.com%2Fpages%2Findex.html&typ=hp&prop=nyt&plat=web","als-svc.nytimes.com","/als","uri=https%3A%2F%2Fwww.nytimes.com%2Fpages%2Findex.html&typ=hp&prop=nyt&plat=web","GET",200,"application/json; charset=utf-8",0
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/adslot-66649f8c57da4fa13e77.js","www.nytimes.com","/vi-assets/static-assets/adslot-66649f8c57da4fa13e77.js","","GET",200,"text/javascript",8689
"https://nytimes.com","https://g1.nyt.com/fonts/family/karnak/karnak-normal-700.4a0c7e79ac2f009f12f9106482c961c4.woff2","g1.nyt.com","/fonts/family/karnak/karnak-normal-700.4a0c7e79ac2f009f12f9106482c961c4.woff2","","GET",200,"application/octet-stream",23400
"https://nytimes.com","https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-400.a3ed7afe3eaa0a873f3fbd379f8c491b.woff2","g1.nyt.com","/fonts/family/cheltenham/cheltenham-normal-400.a3ed7afe3eaa0a873f3fbd379f8c491b.woff2","","GET",200,"application/octet-stream",29076
"https://nytimes.com","https://g1.nyt.com/fonts/family/cheltenham-text-cond/cheltenham-text-cond-normal-700.7e78f9e7e6c2e02d82592c4466929fa3.woff2","g1.nyt.com","/fonts/family/cheltenham-text-cond/cheltenham-text-cond-normal-700.7e78f9e7e6c2e02d82592c4466929fa3.woff2","","GET",200,"application/octet-stream",28868
"https://nytimes.com","https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-italic-400.cdfa0ec29cca8c2d2f54c79d898e15c1.woff2","g1.nyt.com","/fonts/family/cheltenham-small/cheltenham-small-italic-400.cdfa0ec29cca8c2d2f54c79d898e15c1.woff2","","GET",200,"application/octet-stream",24028
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/vendor-89f86b27552fe8d0a19a.js","www.nytimes.com","/vi-assets/static-assets/vendor-89f86b27552fe8d0a19a.js","","GET",200,"text/javascript",130532
"https://nytimes.com","https://static01.nyt.com/vi-assets/static-assets/fides-8ff3b866ef707d7b05879c1b02bc31aa.js","static01.nyt.com","/vi-assets/static-assets/fides-8ff3b866ef707d7b05879c1b02bc31aa.js","","GET",200,"application/javascript",86482
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/cssModulesStyles-9a26cc49be17d3deb16b.js","www.nytimes.com","/vi-assets/static-assets/cssModulesStyles-9a26cc49be17d3deb16b.js","","GET",200,"text/javascript",799
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/desktopLogoNav-bbd8f70f64c50d24571b.js","www.nytimes.com","/vi-assets/static-assets/desktopLogoNav-bbd8f70f64c50d24571b.js","","GET",200,"text/javascript",1085
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/nestedNav-47825520bf4203bc0cfd.js","www.nytimes.com","/vi-assets/static-assets/nestedNav-47825520bf4203bc0cfd.js","","GET",200,"text/javascript",3885
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/home-a61bc71a7deb7aab8063.js","www.nytimes.com","/vi-assets/static-assets/home-a61bc71a7deb7aab8063.js","","GET",200,"text/javascript",271758
"https://nytimes.com","https://samizdat-graphql.nytimes.com/graphql/v2?extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22127e076dc711dea71fa4ae2686d207110b3d2f7ee21fa89c4f4ea40137eb66f3%22%7D%7D&operationName=UserQuery&variables=%7B%7D","samizdat-graphql.nytimes.com","/graphql/v2","extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22127e076dc711dea71fa4ae2686d207110b3d2f7ee21fa89c4f4ea40137eb66f3%22%7D%7D&operationName=UserQuery&variables=%7B%7D","OPTIONS",200,"unknown",0
"https://nytimes.com","https://static01.nyt.com/ads/tpc-check.html","static01.nyt.com","/ads/tpc-check.html","","GET",200,"text/html",550
"https://nytimes.com","https://static.chartbeat.com/js/chartbeat_mab.js","static.chartbeat.com","/js/chartbeat_mab.js","","GET",200,"application/x-javascript",0
"https://nytimes.com","https://www.datadoghq-browser-agent.com/us1/v5/datadog-rum.js","www.datadoghq-browser-agent.com","/us1/v5/datadog-rum.js","","GET",200,"text/javascript",0
"https://nytimes.com","https://samizdat-graphql.nytimes.com/graphql/v2?extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22127e076dc711dea71fa4ae2686d207110b3d2f7ee21fa89c4f4ea40137eb66f3%22%7D%7D&operationName=UserQuery&variables=%7B%7D","samizdat-graphql.nytimes.com","/graphql/v2","extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22127e076dc711dea71fa4ae2686d207110b3d2f7ee21fa89c4f4ea40137eb66f3%22%7D%7D&operationName=UserQuery&variables=%7B%7D","GET",200,"application/json",161
"https://nytimes.com","https://pagead2.googlesyndication.com/tag/js/gpt.js","pagead2.googlesyndication.com","/tag/js/gpt.js","","GET",200,"text/javascript; charset=UTF-8",33945
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/main-ab156b6955185e13be6e.js","www.nytimes.com","/vi-assets/static-assets/main-ab156b6955185e13be6e.js","","GET",200,"text/javascript",747293
"https://nytimes.com","https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","www.googletagmanager.com","/gtm.js","id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","GET",200,"application/javascript; charset=UTF-8",150253
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/vendors~audio~bestsellers~card~collections~explainer~home~liveAsset~markets~paidpost~reviews~search~~b0abd9a2-ca357ccc9ddd49272f1a.js","www.nytimes.com","/vi-assets/static-assets/vendors~audio~bestsellers~card~collections~explainer~home~liveAsset~markets~paidpost~reviews~search~~b0abd9a2-ca357ccc9ddd49272f1a.js","","GET",200,"text/javascript",15719
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/nestedNav~usHamburgerNestedNavData-9cdaa82eb8a6801e2201.js","www.nytimes.com","/vi-assets/static-assets/nestedNav~usHamburgerNestedNavData-9cdaa82eb8a6801e2201.js","","GET",200,"text/javascript",6832
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/caHamburgerNestedNavData~nestedNav-c19654bf607183a8f431.js","www.nytimes.com","/vi-assets/static-assets/caHamburgerNestedNavData~nestedNav-c19654bf607183a8f431.js","","GET",200,"text/javascript",6845
"https://nytimes.com","https://www.googletagmanager.com/td?id=GTM-P528B3&v=3&t=t&pid=1274579270&exp=102509683~102803279~102813109~102887800~102926062~103021830~103027016~103050889~103051953~103055465&dl=www.nytimes.com%2F&tdp=GTM-P528B3;2703797;0;0;0&frm=0&rtg=2703797&slo=9&hlo=37&lst=2&bt=0&ct=3&z=0","www.googletagmanager.com","/td","id=GTM-P528B3&v=3&t=t&pid=1274579270&exp=102509683%7E102803279%7E102813109%7E102887800%7E102926062%7E103021830%7E103027016%7E103050889%7E103051953%7E103055465&dl=www.nytimes.com%2F&tdp=GTM-P528B3%3B2703797%3B0%3B0%3B0&frm=0&rtg=2703797&slo=9&hlo=37&lst=2&bt=0&ct=3&z=0","GET",204,"text/plain",0
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/internationalHamburgerNestedNavData-f3bb54a275fe94ccbb68.js","www.nytimes.com","/vi-assets/static-assets/internationalHamburgerNestedNavData-f3bb54a275fe94ccbb68.js","","GET",200,"text/javascript",7840
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/vendors~audio~carddeck~cardpanel~home~paidpost~trending~video-cd95dd96d562c44289f7.js","www.nytimes.com","/vi-assets/static-assets/vendors~audio~carddeck~cardpanel~home~paidpost~trending~video-cd95dd96d562c44289f7.js","","GET",200,"text/javascript",5794
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/vendors~CardDeck~carddeck~cardpanel~home-dfc0ac190ecebedb2472.js","www.nytimes.com","/vi-assets/static-assets/vendors~CardDeck~carddeck~cardpanel~home-dfc0ac190ecebedb2472.js","","GET",200,"text/javascript",96583
"https://nytimes.com","https://dd.nytimes.com/tags.js","dd.nytimes.com","/tags.js","","GET",200,"text/javascript",0
"https://nytimes.com","https://purr.nytimes.com/v2/tcf","purr.nytimes.com","/v2/tcf","","OPTIONS",204,"text/html",0
"https://nytimes.com","https://static01.nyt.com/newsgraphics/homepage/TeamsAndLeagues.json","static01.nyt.com","/newsgraphics/homepage/TeamsAndLeagues.json","","GET",200,"application/json",18277
"https://nytimes.com","https://www.nytimes.com/api/market","www.nytimes.com","/api/market","","GET",200,"application/json; charset=utf-8",0
"https://nytimes.com","https://static01.nytimes.com/statsig/config/client-AkrHGgWqd8ygLMakFYSt6a5N7t1RFjTPb6XlY95T3hb.json?k=client-AkrHGgWqd8ygLMakFYSt6a5N7t1RFjTPb6XlY95T3hb&st=js-on-device-eval-client&sv=3.12.1&t=1744645180623&sid=02d5a443-cbd1-434b-980e-ee1e24684fc1","static01.nytimes.com","/statsig/config/client-AkrHGgWqd8ygLMakFYSt6a5N7t1RFjTPb6XlY95T3hb.json","k=client-AkrHGgWqd8ygLMakFYSt6a5N7t1RFjTPb6XlY95T3hb&st=js-on-device-eval-client&sv=3.12.1&t=1744645180623&sid=02d5a443-cbd1-434b-980e-ee1e24684fc1","GET",200,"application/json; charset=utf-8",680
"https://nytimes.com","https://purr.nytimes.com/v2/tcf","purr.nytimes.com","/v2/tcf","","GET",200,"application/json; charset=utf-8",0
"https://nytimes.com","https://static01.nyt.com/newsgraphics/homepage/TeamsAndLeagues.json","static01.nyt.com","/newsgraphics/homepage/TeamsAndLeagues.json","","GET",200,"application/json",18277
"https://nytimes.com","https://static01.nyt.com/images/2025/04/14/multimedia/trump-ALERT-zmhb/trump-ALERT-zmhb-smallSquare252.jpg?format=pjpg&quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2025/04/14/multimedia/trump-ALERT-zmhb/trump-ALERT-zmhb-smallSquare252.jpg","format=pjpg&quality=75&auto=webp&disable=upscale","GET",200,"image/webp",3910
"https://nytimes.com","https://a.nytimes.com/svc/nyt/data-layer?assetUrl=https%3A%2F%2Fwww.nytimes.com%2F&caller_id=nyt-vi&jkcb=1744645180611&referrer=&sourceApp=nyt-vi","a.nytimes.com","/svc/nyt/data-layer","assetUrl=https%3A%2F%2Fwww.nytimes.com%2F&caller_id=nyt-vi&jkcb=1744645180611&referrer=&sourceApp=nyt-vi","GET",200,"application/json; charset=UTF-8",0
"https://nytimes.com","https://static01.nyt.com/images/2025/04/13/business/00immig-surveil-promo/00immig-surveil-threeByTwoSmallAt2X.jpg?format=pjpg&quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2025/04/13/business/00immig-surveil-promo/00immig-surveil-threeByTwoSmallAt2X.jpg","format=pjpg&quality=75&auto=webp&disable=upscale","GET",200,"image/webp",35842
"https://nytimes.com","https://static01.nyt.com/video-static/vhs3/vhs.min.js","static01.nyt.com","/video-static/vhs3/vhs.min.js","","GET",200,"application/javascript",144673
"https://nytimes.com","https://www.nytimes.com/fides/api/v1/privacy-experience?show_disabled=false&region=eea&component=overlay&has_notices=true&has_config=true&systems_applicable=true&include_gvl=true&include_meta=true","www.nytimes.com","/fides/api/v1/privacy-experience","show_disabled=false&region=eea&component=overlay&has_notices=true&has_config=true&systems_applicable=true&include_gvl=true&include_meta=true","GET",200,"application/json",472306
"https://nytimes.com","https://pagead2.googlesyndication.com/pagead/managed/js/gpt/m202504080101/pubads_impl.js","pagead2.googlesyndication.com","/pagead/managed/js/gpt/m202504080101/pubads_impl.js","","GET",200,"text/javascript; charset=UTF-8",169440
"https://nytimes.com","https://a.et.nytimes.com/track","a.et.nytimes.com","/track","","POST",200,"unknown",0
